SampleID,Length,Weight,Minutes,Hook,Tissue,Strength,Depth,O2,PPM,Species
3435,21,33,313,5,6,47.04179641,10329.66759,31.838,4.09,Chain Pickerel
2858,24,51,603,4,20,31.94174808,30753.83038,34.672,5.3,Chain Pickerel
9061,15,11,593,7,12,20.96282155,6523.286052,26.17,2.18,Chain Pickerel
5026,24,51,691,7,19,50.28200646,35241.37064,37.672,3.285,Chain Pickerel
7133,27,83,312,5,50,109.5939282,25896.76072,39.506,4.75,Chain Pickerel
3104,19,24,691,8,5,41.97780063,16584.56224,32.282,4.075,Chain Pickerel
2284,15,11,339,3,10,25.29059855,3729.019531,22.17,3.15,Chain Pickerel
9086,23,44,290,4,15,53.77814998,12760.12704,33.394,4.225,Chain Pickerel
9659,23,44,351,4,16,40.51312389,15444.903,33.394,3.24,Chain Pickerel
2116,19,24,331,5,3,25.44752256,7944.971639,29.282,3.045,Chain Pickerel
6910,22,38,742,5,10,41.76988225,28196.53559,33.116,2.15,Chain Pickerel
7556,26,65,627,7,29,64.5352399,40755.82445,40.228,4.435,Chain Pickerel
6992,23,44,390,8,13,30.38491124,17160.70738,37.394,2.195,Chain Pickerel
2416,26,65,668,2,34,66.01592814,43420.35644,35.228,3.51,Chain Pickerel
9285,31,126,627,4,84,132.5050265,79002.79201,43.618,5.26,Chain Pickerel
8704,30,114,470,6,79,63.14284916,53580.82413,44.34,3.185,Chain Pickerel
3710,25,58,332,7,24,34.72538716,19256.29524,38.95,1.36,Chain Pickerel
6207,16,14,311,7,9,18.02617561,4354.780122,27.448,3.135,Chain Pickerel
8070,15,11,512,3,12,23.30513328,5632.792816,22.17,5.18,Chain Pickerel
1341,23,44,570,7,11,29.32850271,25080.44906,36.394,2.165,Chain Pickerel
8228,25,58,153,5,28,25.13054237,8874.990983,36.95,1.42,Chain Pickerel
8061,19,24,238,1,5,24.37618624,5712.30402,25.282,4.075,Chain Pickerel
4456,23,44,138,5,13,29.5947836,6072.077328,34.394,2.195,Chain Pickerel
3351,18,20,642,4,9,18.34627827,12840.68444,27.004,3.135,Chain Pickerel
4874,27,83,187,7,48,44.12880735,15521.29352,41.506,1.72,Chain Pickerel
1005,20,28,412,3,3,39.02515393,11536.13418,28.56,4.045,Chain Pickerel
8525,28,92,630,7,53,39.54062904,57960.32552,42.784,2.795,Chain Pickerel
7230,19,24,463,8,6,22.33998436,11112.96367,32.282,2.09,Chain Pickerel
5202,25,58,500,3,27,81.89098196,29000.65301,34.95,4.405,Chain Pickerel
1610,23,44,149,4,13,57.13793536,6556.347121,33.394,4.195,Chain Pickerel
5919,31,126,225,5,85,120.1693882,28350.35519,44.618,5.275,Chain Pickerel
4547,26,65,347,3,28,79.24793386,22555.10382,36.228,4.42,Chain Pickerel
1527,15,11,632,1,9,20.66005784,6952.435472,20.17,2.135,Chain Pickerel
3277,27,83,681,1,49,45.7379985,56523.66599,35.506,1.735,Chain Pickerel
8921,25,58,530,2,24,47.07887057,30740.50489,33.95,4.36,Chain Pickerel
6985,22,38,348,5,8,29.37350385,13224.24008,33.116,2.12,Chain Pickerel
4234,17,17,148,8,9,17.79898244,2516.370899,29.726,5.135,Chain Pickerel
4706,16,14,19,4,11,26.41067583,266.9835168,24.448,5.165,Chain Pickerel
5553,28,92,602,4,56,111.1065976,55384.4167,39.784,5.84,Chain Pickerel
8480,23,44,17,5,16,66.53483414,748.8112735,34.394,4.24,Chain Pickerel
8275,22,38,174,5,9,32.52820687,6612.309107,33.116,4.135,Chain Pickerel
5880,24,51,377,7,21,27.07175538,19227.4424,37.672,3.315,Chain Pickerel
3398,25,58,671,7,28,65.32630641,38918.26701,38.95,4.42,Chain Pickerel
4460,17,17,594,5,11,28.40256141,10098.92029,26.726,2.165,Chain Pickerel
8853,31,126,381,3,85,127.4055413,48006.40823,42.618,4.275,Chain Pickerel
3491,29,103,500,6,67,88.75309188,51500.92167,43.062,6.005,Chain Pickerel
7978,30,114,105,1,76,50.24313006,11970.15627,39.34,3.14,Chain Pickerel
8162,24,51,205,6,21,57.67562655,10455.76723,36.672,1.315,Chain Pickerel
4038,16,14,258,4,9,24.1405935,3612.77735,24.448,2.135,Chain Pickerel
4247,24,51,719,5,21,68.33157338,36669.13322,35.672,5.315,Chain Pickerel
1248,23,44,534,6,12,35.54103808,23496.8832,35.394,5.18,Chain Pickerel
8262,18,20,129,6,9,33.57690119,2580.694018,29.004,3.135,Chain Pickerel
7193,31,126,189,1,84,59.99426367,23814.30664,40.618,5.26,Chain Pickerel
6286,25,58,243,6,26,64.40004273,14094.30554,37.95,3.39,Chain Pickerel
2725,16,14,535,2,12,24.13006471,7490.980942,22.448,4.18,Chain Pickerel
5694,22,38,246,3,6,36.75445568,9348.605851,31.116,4.09,Chain Pickerel
5971,25,58,322,4,27,25.41160839,18676.327,35.95,1.405,Chain Pickerel
9616,19,24,555,3,0,28.45550174,13320.36336,27.282,5,Chain Pickerel
7849,31,126,395,8,86,145.6697619,49770.2207,47.618,4.29,Chain Pickerel
3448,30,114,40,2,77,34.30506641,4560.523731,40.34,5.155,Chain Pickerel
7450,22,38,546,1,7,38.62123163,20748.99409,29.116,4.105,Chain Pickerel
6290,20,28,536,2,2,26.62701326,15008.08209,27.56,1.03,Chain Pickerel
3901,31,126,112,8,86,60.71085173,14112.14303,47.618,2.29,Chain Pickerel
9464,15,11,702,2,9,22.97862083,7722.105819,21.17,2.135,Chain Pickerel
9148,16,14,405,4,12,18.70773041,5670.120183,24.448,2.18,Chain Pickerel
6649,24,51,402,6,16,35.30689518,20502.08717,36.672,2.24,Chain Pickerel
7918,29,103,700,2,65,63.08917797,72100.07152,39.062,1.975,Chain Pickerel
8739,19,24,386,1,5,38.94062577,9264.98347,25.282,1.075,Chain Pickerel
4370,20,28,220,8,2,25.44720239,6160.43234,33.56,4.03,Chain Pickerel
4376,20,28,643,3,0,46.59218476,18004.90409,28.56,5,Chain Pickerel
1122,16,14,651,2,9,22.51471171,9114.767522,22.448,5.135,Chain Pickerel
6020,17,17,292,8,9,31.96343353,4964.043732,29.726,3.135,Chain Pickerel
4911,20,28,26,5,1,42.76630663,728.464572,30.56,5.015,Chain Pickerel
1251,24,51,14,5,16,57.1590028,714.1998049,35.672,5.24,Chain Pickerel
8887,15,11,365,3,14,21.48922306,4015.119675,22.17,2.21,Chain Pickerel
1403,30,114,414,1,77,132.3170123,47196.89078,39.34,5.155,Chain Pickerel
7378,23,44,357,2,15,29.96699866,15708.38882,31.394,2.225,Chain Pickerel
7545,24,51,440,3,19,35.09396098,22440.41403,33.672,2.285,Chain Pickerel
6355,19,24,519,5,6,29.50597036,12456.79073,29.282,5.09,Chain Pickerel
8965,16,14,552,7,7,17.73911675,7728.303081,27.448,1.105,Chain Pickerel
6874,21,33,396,5,1,26.39939572,13068.81261,31.838,4.015,Chain Pickerel
5688,30,114,46,3,78,46.21360026,5244.229074,41.34,6.17,Chain Pickerel
4008,28,92,579,5,57,116.3227581,53268.83848,40.784,2.855,Chain Pickerel
8626,21,33,81,7,6,36.04886789,2673.463625,33.838,1.09,Chain Pickerel
2103,22,38,705,8,8,48.46199036,26790.51376,36.116,3.12,Chain Pickerel
1932,28,92,659,2,59,63.41965348,60628.84411,37.784,2.885,Chain Pickerel
6816,27,83,460,2,50,97.83660762,38180.09745,36.506,3.75,Chain Pickerel
3133,31,126,76,6,88,78.57982878,9576.646341,45.618,4.32,Chain Pickerel
9482,15,11,619,2,10,16.27021162,6809.728837,21.17,2.15,Chain Pickerel
3369,25,58,63,4,24,70.01429715,3654.910818,35.95,3.36,Chain Pickerel
3538,22,38,600,3,5,37.01210305,22800.57252,31.116,2.075,Chain Pickerel
6773,16,14,388,3,8,18.97224408,5432.090689,23.448,3.12,Chain Pickerel
4190,22,38,472,7,6,36.10408118,17936.78543,35.116,3.09,Chain Pickerel
5838,24,51,696,5,21,73.36476716,35496.31502,35.672,1.315,Chain Pickerel
8057,27,83,106,8,48,51.04439629,8798.239992,42.506,1.72,Chain Pickerel
7416,29,103,440,7,63,91.55908594,45320.67941,44.062,5.945,Chain Pickerel
7909,20,28,605,1,1,28.3177563,16940.96,26.56,4.015,Chain Pickerel
8946,25,58,437,1,27,61.45764171,25346.73337,32.95,1.405,Chain Pickerel
3819,30,114,532,5,73,79.70523044,60648.6127,43.34,4.095,Chain Pickerel
8250,23,44,234,3,14,52.23045193,10296.84126,32.394,3.21,Chain Pickerel
2581,17,17,13,7,5,31.49463976,221.0707433,28.726,4.075,Chain Pickerel
7758,26,65,147,5,34,35.98989022,9555.286259,38.228,1.51,Chain Pickerel
8795,31,126,162,6,88,87.27646077,20412.10732,45.618,4.32,Chain Pickerel
6796,31,126,298,2,89,31.32431883,37548.42465,41.618,4.335,Chain Pickerel
2502,21,33,329,1,2,33.73885966,10857.41949,27.838,2.03,Chain Pickerel
3049,31,126,725,7,89,143.6835948,91350.45856,46.618,2.335,Chain Pickerel
4847,16,14,375,7,7,24.31271814,5250.888089,27.448,3.105,Chain Pickerel
2929,23,44,448,5,10,40.89004054,19712.51603,34.394,5.15,Chain Pickerel
4617,18,20,682,5,4,21.88364346,13640.68186,28.004,5.06,Chain Pickerel
4806,18,20,726,3,3,18.04201259,14520.42864,26.004,3.045,Chain Pickerel
6958,20,28,187,6,1,32.79119108,5236.373245,31.56,4.015,Chain Pickerel
7233,22,38,748,1,8,52.40143714,28424.60062,29.116,2.12,Chain Pickerel
7457,20,28,162,2,1,21.84941206,4536.301678,27.56,5.015,Chain Pickerel
2049,28,92,126,1,55,59.35616958,11592.05379,36.784,2.825,Chain Pickerel
7415,24,51,14,8,18,71.32041066,714.8426293,38.672,4.27,Chain Pickerel
4787,21,33,271,6,5,33.46428872,8943.949809,32.838,3.075,Chain Pickerel
3733,30,114,535,4,78,66.84210336,60990.3759,42.34,3.17,Chain Pickerel
5439,31,126,153,6,84,132.6139977,19278.77448,45.618,3.26,Chain Pickerel
1257,17,17,48,3,10,30.26777993,816.256558,24.726,4.15,Chain Pickerel
3538,31,126,189,2,86,85.47779084,23814.22564,41.618,4.29,Chain Pickerel
4361,23,44,291,3,11,46.05125339,12804.33752,32.394,1.165,Chain Pickerel
6571,19,24,123,5,2,19.3271925,2952.988558,29.282,2.03,Chain Pickerel
5916,31,126,326,2,89,145.0058331,41076.8036,41.618,3.335,Chain Pickerel
5057,31,126,402,5,90,152.606272,50652.62516,44.618,2.35,Chain Pickerel
2243,16,14,265,5,13,26.80960624,3710.87532,25.448,5.195,Chain Pickerel
6890,29,103,419,2,66,131.1276176,43157.76289,39.062,3.99,Chain Pickerel
9257,20,28,223,5,3,33.67028756,6244.375201,30.56,5.045,Chain Pickerel
5754,20,28,195,1,3,34.13478195,5460.837285,26.56,2.045,Chain Pickerel
2843,31,126,127,7,89,114.240387,16002.58452,46.618,3.335,Chain Pickerel
7893,24,51,700,6,20,47.77713744,35700.55308,36.672,2.3,Chain Pickerel
4664,16,14,375,4,7,19.9848773,5250.030336,24.448,3.105,Chain Pickerel
4825,28,92,254,5,57,42.30729788,23368.3827,40.784,1.855,Chain Pickerel
1947,27,83,563,6,50,51.49671111,46729.89987,40.506,4.75,Chain Pickerel
4490,24,51,648,7,20,28.16487329,33048.07478,37.672,5.3,Chain Pickerel
7503,15,11,11,5,9,21.18325566,121.6945702,24.17,3.135,Chain Pickerel
7466,17,17,440,7,8,24.60847803,7480.699491,28.726,1.12,Chain Pickerel
8213,17,17,117,7,6,31.73571921,1989.181466,28.726,2.09,Chain Pickerel
4649,19,24,481,3,5,22.6490408,11544.09653,27.282,2.075,Chain Pickerel
4564,19,24,714,2,5,34.36206047,17136.25509,26.282,2.075,Chain Pickerel
7931,23,44,272,5,13,23.02197988,11968.34418,34.394,3.195,Chain Pickerel
1331,30,114,322,8,79,34.56773572,36708.17207,46.34,5.185,Chain Pickerel
6720,30,114,474,7,75,31.59561731,54036.61647,45.34,3.125,Chain Pickerel
4884,23,44,85,8,10,38.36799664,3740.823873,37.394,4.15,Chain Pickerel
4623,29,103,496,3,69,106.9314648,51088.14939,40.062,2.035,Chain Pickerel
1429,27,83,108,3,48,47.85771908,8964.144267,37.506,1.72,Chain Pickerel
3284,26,65,317,2,30,76.80737589,20605.64449,35.228,4.45,Chain Pickerel
5709,16,14,422,5,11,20.26929266,5908.057162,25.448,4.165,Chain Pickerel
9219,30,114,160,5,74,51.99578362,18240.29669,43.34,3.11,Chain Pickerel
7339,24,51,514,7,19,53.18984835,26214.58306,37.672,5.285,Chain Pickerel
9177,29,103,385,7,65,85.10408415,39655.38933,44.062,4.975,Chain Pickerel
1543,18,20,651,3,8,33.19161078,13020.13908,26.004,5.12,Chain Pickerel
2609,21,33,50,6,3,23.04657202,1650.570962,32.838,3.045,Chain Pickerel
2463,18,20,604,5,8,20.22313426,12080.54519,28.004,1.12,Chain Pickerel
8336,21,33,323,6,3,41.3774028,10659.7903,32.838,2.045,Chain Pickerel
1676,26,65,119,6,34,47.04449073,7735.66311,39.228,1.51,Chain Pickerel
6529,18,20,103,2,7,35.24607023,2060.085998,25.004,2.105,Chain Pickerel
3759,25,58,393,7,25,66.90286117,22794.86298,38.95,4.375,Chain Pickerel
2301,16,14,366,7,12,28.09785645,5124.18439,27.448,2.18,Chain Pickerel
3358,30,114,323,1,79,42.02623228,36822.95849,39.34,3.185,Chain Pickerel
2765,22,38,749,5,9,34.58732412,28462.09528,33.116,1.135,Chain Pickerel
5191,19,24,558,8,5,33.22314783,13392.51753,32.282,3.075,Chain Pickerel
8283,24,51,256,6,19,37.41893628,13056.35626,36.672,2.285,Chain Pickerel
3747,16,14,422,3,11,17.31807603,5908.191637,23.448,5.165,Chain Pickerel
4482,26,65,57,3,29,86.87265324,3705.03376,36.228,3.435,Chain Pickerel
3756,17,17,155,8,10,26.90273284,2635.608462,29.726,4.15,Chain Pickerel
4601,30,114,324,2,75,100.3154797,36936.07274,40.34,4.125,Chain Pickerel
8239,31,126,698,5,84,66.30972789,87948.51151,44.618,2.26,Chain Pickerel
9119,15,11,646,1,10,24.71391234,7106.678431,20.17,3.15,Chain Pickerel
6322,16,14,313,2,9,22.20278945,4382.010502,22.448,4.135,Chain Pickerel
3501,15,11,582,7,11,16.14431734,6402.061849,26.17,3.165,Chain Pickerel
7875,30,114,580,8,75,69.20382176,66120.73328,46.34,5.125,Chain Pickerel
4352,15,11,537,3,12,15.03801252,5907.715998,22.17,4.18,Chain Pickerel
7190,15,11,479,3,14,20.93712681,5269.475185,22.17,3.21,Chain Pickerel
6937,25,58,51,1,27,39.48730807,2958.818673,32.95,5.405,Chain Pickerel
7449,19,24,245,6,2,37.15802566,5880.265636,30.282,4.03,Chain Pickerel
8607,20,28,382,1,1,20.93148101,10696.78569,26.56,4.015,Chain Pickerel
6420,23,44,520,5,14,54.1820977,22880.17799,34.394,4.21,Chain Pickerel
3100,17,17,566,2,5,32.41102591,9622.13337,23.726,3.075,Chain Pickerel
8760,30,114,748,5,75,132.6942591,85272.38308,43.34,3.125,Chain Pickerel
9013,29,103,291,5,65,78.69448445,29973.08456,42.062,1.975,Chain Pickerel
5197,30,114,650,6,78,125.9741722,74100.47011,44.34,2.17,Chain Pickerel
5184,28,92,251,7,57,78.80423406,23092.24016,42.784,1.855,Chain Pickerel
8650,17,17,103,6,6,24.39466714,1751.597679,27.726,5.09,Chain Pickerel
4779,31,126,202,3,86,145.5812731,25452.03028,42.618,5.29,Chain Pickerel
5072,30,114,287,1,73,76.13795136,32718.84556,39.34,2.095,Chain Pickerel
9148,18,20,141,3,5,27.70820108,2820.824994,26.004,3.075,Chain Pickerel
9589,30,114,639,4,77,108.009214,72846.10377,42.34,4.155,Chain Pickerel
8169,29,103,152,8,67,122.640744,15656.05203,45.062,3.005,Chain Pickerel
7102,29,103,62,4,65,31.23663716,6386.50028,41.062,2.975,Chain Pickerel
6344,18,20,34,4,5,35.35881234,680.3715193,27.004,2.075,Chain Pickerel
